x,Y_H2O,Y_H2,Y_O2,Y_H,Y_OH,Y_HO2,rho,u,T,Y_H2O2,Y_AR,Y_N2,Y_O,p
0.06134663341646,0.07754248810344,0.0024676544591,0.01438855904134,0.00078875893827,0.01350405106297,4.098835367e-05,0.27968130795309,92.37462137916636,2832.924970293356,0.0,0.88617892027171,0.0,0.00508857976949,197991.7473649909
0.06164588528678,0.07705761793339,0.00249842960144,0.01443066738521,0.00080680372184,0.01370024112397,3.1263953e-06,0.27855150091484,92.99769626083012,2843.0424351877887,0.0,0.88630113161924,0.0,0.00520198221961,198087.97489327705
0.06194513715711,0.07692758915522,0.0025115132164,0.0144360460477,0.00081351140638,0.01375913596065,0.0,0.278320513584,93.67936506968644,2846.4036776674616,0.0,0.88631384257499,0.0,0.00523836163866,198235.7469864525
0.06224438902743,0.07698686467752,0.00251098785511,0.01440794713787,0.00081282497683,0.01373305297252,2.89756608e-06,0.27876465400526,94.41565587875598,2843.8922413428636,0.0,0.88631943080205,0.0,0.00522599401201,198375.3518305697
0.06254364089776,0.0771772084603,0.00250334330125,0.01438262627921,0.00080814605015,0.01363998474491,3.057466269e-05,0.27966950490247,95.18220145920144,2837.9004242026863,0.0,0.88627223312443,0.0,0.00518588337705,198547.78456001153
0.06284289276808,0.07740834262652,0.00249200066282,0.01435783397639,0.00080131725746,0.0135469796018,0.0,0.28079183507482,95.9735652044578,2829.675683059927,1.38708112e-06,0.88626084284118,0.0,0.0051312959527,198702.81907012797
0.0631421446384,0.07768304471167,0.00247910930739,0.01432738486248,0.00079385106541,0.01343755200829,1.42591135e-06,0.28197415388821,96.81284868629108,2821.2655322668297,5.3745e-09,0.8862030565041,0.0,0.00507457025481,198875.80785270207
0.06344139650873,0.07796092727912,0.00246663474467,0.0143197146572,0.00078678877975,0.01334452704471,3.50232644e-06,0.28309583792367,97.74326514646398,2813.8842790748945,0.0,0.88609248865026,0.0,0.00502541651784,199082.92249629815
0.06374064837905,0.07820978367115,0.00245589692661,0.01433485206585,0.00078098151349,0.01328096442965,2.69500987e-06,0.28408359487857,98.83366472734902,2808.1866959324025,0.0,0.88594503245056,0.0,0.00498979393282,199329.76812508816
0.06403990024938,0.07840208863658,0.00244760960854,0.01437290442574,0.00077711688481,0.01324544201094,2.90236e-09,0.28493211937582,100.109979827996,2804.3614795258013,0.0,0.88578286269177,0.0,0.00497197283926,199629.99659747485
