x,u,Y_OH,Y_HO2,rho,Y_O2,p,Y_N2,Y_H2O,Y_H2,Y_H,Y_AR,Y_H2O2,T,Y_O
0.00029925187032,-0.13913563626849,0.0110122391345,1.20940562e-06,0.30807913233153,0.01364431086303,200589.41613056447,0.0,0.08262647956618,0.00221498456652,0.00065953813934,0.88585783406159,0.0,2624.5917500292544,0.00398340426322
0.00059850374065,-0.4379220743429,0.01112097686798,3.01834338e-06,0.30533729043578,0.01352913823464,200666.0486697362,0.0,0.08267638228971,0.00220355030645,0.00064476927095,0.88588419025376,1.61269122e-06,2650.6749114161807,0.00393636174192
0.00089775561097,-0.79393335968685,0.01141780933962,5.0371316e-07,0.30094963605124,0.01343422989732,200753.5875196228,0.0,0.08242190816739,0.00223235152565,0.00064773743344,0.8858611985051,0.0,2688.7015187324673,0.00398426141831
0.0011970074813,-1.09713421615218,0.01140933106376,0.0,0.30080761040928,0.01342258008761,200756.74131684628,0.0,0.08247512195858,0.00222599639037,0.00064380047162,0.88585591142471,0.0,2690.572224392791,0.00396725860335
0.00149625935162,-1.42126004678921,0.01140295416884,2.5153254e-06,0.30098977772491,0.01344316690146,200679.81285913667,0.0,0.08243180976286,0.00222707264758,0.00064589058875,0.88586891822796,0.0,2687.77399448858,0.00397767237715
0.00179551122195,-1.70120465143145,0.0113549005607,1.485253649e-05,0.30181909211539,0.01347869691802,200631.4716971376,0.0,0.08243790396673,0.00222576065221,0.00064819985926,0.88585583437653,0.0,2679.7100907509525,0.00398385113007
0.00209476309227,-1.99244616863937,0.0113247933736,0.0,0.30266519090512,0.0135211383692,200654.71184964673,0.0,0.08242048555462,0.00222623009958,0.00065116425393,0.88586238506519,0.0,2672.3127066378447,0.00399380328388
0.00239401496259,-2.28476597799566,0.01129486606749,8.96767494e-06,0.30344654911988,0.01354408823835,200752.72493882888,0.0,0.08241176054844,0.00222696674651,0.00065363108319,0.88585844550797,0.0,2666.5740150723186,0.00400127413312
0.00269326683292,-2.56397316885549,0.01127578619365,2.62977618e-06,0.30406737748799,0.01356568010928,200832.61193518093,0.0,0.08239981359964,0.00222747279581,0.00065551766017,0.88586500514123,1.06498021e-06,2662.050389667517,0.00400702974384
0.00299251870324,-2.7983778793717,0.01126020783117,1.36047382e-06,0.3044601652236,0.01358723180995,200830.30637764573,0.0,0.08238670912682,0.00222808408348,0.00065726633337,0.88586558990438,9.433641e-08,2658.4592489928536,0.0040134561006
0.00329177057357,-3.08342108347937,0.01125192915307,6.9984606e-07,0.30462751594592,0.01360566989525,200754.08210771697,0.0,0.0823677826449,0.00222910108849,0.00065898341279,0.88586496051754,0.0,2655.8425797085993,0.0040208734419
0.00359102244389,-3.35325627104859,0.01124533175696,3.0881253e-06,0.30478704524423,0.01362051780759,200707.5812516549,0.0,0.08234956377119,0.00222995320039,0.00066046706071,0.88586348755375,0.0,2653.715585137694,0.0040275907241
0.00389027431421,-3.67377157455269,0.01123938908364,1.35962075e-06,0.30507727501643,0.01363677743718,200741.4170517685,0.0,0.0823295961901,0.00223081091512,0.00066194312828,0.88586613561738,4.06407e-09,2651.5129223207305,0.00403398394347
