x,p,T,u,Y_O2,Y_O,Y_AR,Y_N2,Y_H,rho,Y_H2O,Y_OH,Y_H2O2,Y_H2,Y_HO2
0.00822942643392,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.00847880299252,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.00872817955112,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.00897755610973,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.00922693266833,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.00947630922693,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.00972568578554,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.00997506234414,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.01022443890274,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.01047381546135,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.01072319201995,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.01097256857855,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.01122194513716,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.01147132169576,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.01172069825436,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.01197007481297,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.01221945137157,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.01246882793017,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.01271820448878,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.01296758104738,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.01321695760599,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
0.01346633416459,8000.0,400.00000000000006,0.0,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.07593515407978,0.0,0.0,0.0,0.01277242777496,0.0
