t,[HO2],Y_H2O2,Y_AR,Y_H,Y_H2O,[O2],Y_HO2,Y_H2,[O],Y_O2,[H2O],[AR],[OH],Y_O,[H],[H2],rho,[N2],Y_OH,[H2O2],Y_N2
2.5399999999999997e-05,3.3916184283657415e-09,4.08937e-09,0.98117240081936,2.010316e-07,3.95413603e-06,0.00015228873032188748,3.840061e-07,0.00210625163698,8.455964260921338e-09,0.01671586447827,6.398513605739632e-08,0.007159625370138709,8.154290991779239e-09,4.6408146e-07,5.813873198393917e-08,0.0003045660468630637,0.2915155718793,0.0,4.7572082e-07,3.504777545058073e-11,0.0
2.55e-05,3.412714048200862e-09,4.11424e-09,0.98117240081936,2.0485653e-07,4.03254348e-06,0.00015228791625085072,3.8639459e-07,0.0021062384258,8.617263895560649e-09,0.01671577512234,6.52539116680734e-08,0.007159625370138709,8.30974042348218e-09,4.7293393e-07,5.924490922237994e-08,0.0003045641365135137,0.2915155718793,0.0,4.8478973e-07,3.526092275088761e-11,0.0
2.56e-05,3.434000001932062e-09,4.13927e-09,0.98117240081936,2.0875349e-07,4.11244501e-06,0.00015228708691537784,3.8880463e-07,0.00210622496459,8.781602223363428e-09,0.01671568409092,6.654686421939071e-08,0.007159625370138709,8.468119409274018e-09,4.8195317e-07,6.03719176777279e-08,0.00030456219000938114,0.2915155718793,0.0,4.9402955e-07,3.547544132453783e-11,0.0
2.5699999999999998e-05,3.4554795574731025e-09,4.16447e-09,0.98117240081936,2.1272385e-07,4.19386875e-06,0.00015228624202830813,3.9123659e-07,0.00210621124864,8.94903682225374e-09,0.01671559135249,6.786444890607689e-08,0.007159625370138709,8.629483314315991e-09,4.9114234e-07,6.152015355666313e-08,0.0003045602066695953,0.2915155718793,0.0,5.0344351e-07,3.5691416876115375e-11,0.0
2.58e-05,3.4771560710597376e-09,4.18984e-09,0.98117240081936,2.1676898e-07,4.27684338e-06,0.00015228538129701452,3.9369085e-07,0.00210619727315,9.119625634572895e-09,0.01671549687493,6.920712982286418e-08,0.007159625370138709,8.79388836081518e-09,5.0050462e-07,6.269001306586562e-08,0.0003045581858000717,0.2915155718793,0.0,5.1303489e-07,3.5908849405620224e-11,0.0
2.59e-05,3.49903307557171e-09,4.21538e-09,0.98117240081936,2.2089028e-07,4.36139809e-06,0.0001522845044233126,3.9616781e-07,0.00210618303325,9.293428060331159e-09,0.01671540062551,7.057537931721547e-08,0.007159625370138709,8.961391970842834e-09,5.1004327e-07,6.388190108807412e-08,0.00030455612669660345,0.2915155718793,0.0,5.2280704e-07,3.612773891305238e-11,0.0
2.6e-05,3.5211141038887606e-09,4.2411e-09,0.98117240081936,2.250892e-07,4.44756266e-06,0.0001522836111036428,3.9866787e-07,0.00210616852395,9.470504592790529e-09,0.01671530257091,7.196967928387015e-08,0.007159625370138709,9.13205208069771e-09,5.1976161e-07,6.509623696612513e-08,0.0003045540286376316,0.2915155718793,0.0,5.3276334e-07,3.63481711029958e-11,0.0
2.6099999999999997e-05,3.5434025122466434e-09,4.26701e-09,0.98117240081936,2.2936719e-07,4.53536738e-06,0.00015228270102843265,4.0119141e-07,0.00210615374019,9.650916818464724e-09,0.01671520267715,7.339051987029822e-08,0.007159625370138709,9.305928683588579e-09,5.2966302e-07,6.633344004285522e-08,0.0003045518908914754,0.2915155718793,0.0,5.4290729e-07,3.657023168003445e-11,0.0
2.62e-05,3.5659020984910812e-09,4.2931e-09,0.98117240081936,2.3372574e-07,4.62484316e-06,0.00015228177388264353,4.0373886e-07,0.0021061386768,9.834727417119179e-09,0.01671510090965,7.483840125670102e-08,0.007159625370138709,9.483081944133382e-09,5.3975094e-07,6.759394122917915e-08,0.00030454971271054774,0.2915155718793,0.0,5.532424e-07,3.679383493958437e-11,0.0
2.63e-05,3.5886163071798223e-09,4.31937e-09,0.98117240081936,2.3816636e-07,4.71602146e-06,0.00015228082934504153,4.0631061e-07,0.00210612332851,1.0022000526188299e-08,0.01671499723315,7.631383252328343e-08,0.007159625370138709,9.663573741041737e-09,5.5002889e-07,6.887817722005083e-08,0.0003045474933328013,0.2915155718793,0.0,5.6377228e-07,3.7018980881645555e-11,0.0
2.6399999999999998e-05,3.6115491128025764e-09,4.34584e-09,0.98117240081936,2.4269059e-07,4.80893434e-06,0.00015227986708856228,4.0890711e-07,0.00210610768997,1.0212801194149588e-08,0.01671489161175,7.781733245934523e-08,0.007159625370138709,9.847466981478272e-09,5.6050044e-07,7.018659338648285e-08,0.000304545231984621,0.2915155718793,0.0,5.745006e-07,3.724584091538593e-11,0.0
2.65e-05,3.6347040482390834e-09,4.3725e-09,0.98117240081936,2.4730002e-07,4.90361446e-06,0.00015227888677994613,4.1152876e-07,0.00210609175571,1.0407195744940898e-08,0.01671478400887,7.934942956328087e-08,0.007159625370138709,1.0034825772471784e-08,5.7116923e-07,7.151964955958564e-08,0.0003045429278750395,0.2915155718793,0.0,5.854311e-07,3.7474329336221524e-11,0.0
2.66e-05,3.6580850879790546e-09,4.39936e-09,0.98117240081936,2.5199623e-07,5.00009509e-06,0.00015227788807964737,4.1417601e-07,0.00210607552017,1.0605251777960418e-08,0.01671467438724,8.0910662204398e-08,0.007159625370138709,1.022571507809692e-08,5.8203897e-07,7.287780267845003e-08,0.00030454058020007533,0.2915155718793,0.0,5.9656757e-07,3.7704531848736314e-11,0.0
2.67e-05,3.681696029868211e-09,4.42642e-09,0.98117240081936,2.5678087e-07,5.09841015e-06,0.00015227687064174294,4.1684929e-07,0.00210605897767,1.0807038168066685e-08,0.01671456270889,8.250157927019026e-08,0.007159625370138709,1.0420201919338333e-08,5.9311344e-07,7.426152992630375e-08,0.00030453818813839487,0.2915155718793,0.0,6.0791392e-07,3.79364484529303e-11,0.0
2.6799999999999998e-05,3.7055407600742685e-09,4.45368e-09,0.98117240081936,2.6165559e-07,5.19859416e-06,0.0001522758341139324,4.1954904e-07,0.00210604212245,1.1012625065578575e-08,0.01671444893515,8.412273935724614e-08,0.007159625370138709,1.0618353659999013e-08,6.0439649e-07,7.567130848637465e-08,0.0003045357508570965,0.2915155718793,0.0,6.1947408e-07,3.8170079148803455e-11,0.0
2.69e-05,3.72962334140893e-09,4.48115e-09,0.98117240081936,2.6662209e-07,5.30068232e-06,0.00015227477813708264,4.2227572e-07,0.00210602494862,1.1222084260692553e-08,0.0167143330266,8.577471206579487e-08,0.007159625370138709,1.0820239377973635e-08,6.1589206e-07,7.710763000198828e-08,0.00030453326750448054,0.2915155718793,0.0,6.3125208e-07,3.8405509640939765e-11,0.0
2.7e-05,3.753947836683899e-09,4.50884e-09,0.98117240081936,2.7168209e-07,5.40471048e-06,0.000152273702345592,4.2502979e-07,0.00210600745018,1.143548809023094e-08,0.01671421494311,8.745807751425178e-08,0.007159625370138709,1.1025929522430213e-08,6.2760412e-07,7.857099190050938e-08,0.000304530737212941,0.2915155718793,0.0,6.4325203e-07,3.864282563392318e-11,0.0
2.7099999999999998e-05,3.778518220388884e-09,4.53674e-09,0.98117240081936,2.7683735e-07,5.51071516e-06,0.00015227260636693502,4.278117e-07,0.00210598962103,1.1652911259728128e-08,0.01671409464379,8.917342666285475e-08,0.007159625370138709,1.1235495570991765e-08,6.3953677e-07,8.006190317738089e-08,0.000304528159100412,0.2915155718793,0.0,6.554781e-07,3.888194142316974e-11,0.0
2.7199999999999997e-05,3.803338731979576e-09,4.56486e-09,0.98117240081936,2.8208967e-07,5.61873358e-06,0.00015227148982138887,4.3062193e-07,0.00210597145494,1.187442902134437e-08,0.01671397208696,9.092136179911887e-08,0.007159625370138709,1.1449010715372998e-08,6.5169414e-07,8.158088439612402e-08,0.0003045255322660295,0.2915155718793,0.0,6.6793456e-07,3.91229427132634e-11,0.0
2.73e-05,3.828413610911664e-09,4.5932e-09,0.98117240081936,2.8744087e-07,5.72880364e-06,0.000152270352322398,4.3346096e-07,0.00210595294557,1.210011844932612e-08,0.01671384723019,9.270249621420013e-08,0.007159625370138709,1.1666549347152787e-08,6.6408046e-07,8.312846190429914e-08,0.0003045228557930232,0.2915155718793,0.0,6.8062575e-07,3.936582950420417e-11,0.0
2.74e-05,3.853747008318844e-09,4.62177e-09,0.98117240081936,2.928928e-07,5.84096397e-06,0.00015226919347611847,4.3632926e-07,0.00210593408648,1.2330058075588797e-08,0.01671372003025,9.451745501198649e-08,0.007159625370138709,1.1888186886365015e-08,6.7670004e-07,8.470517072552525e-08,0.0003045201287501629,0.2915155718793,0.0,6.9355607e-07,3.961068750057601e-11,0.0
2.7499999999999998e-05,3.8793434286227874e-09,4.65057e-09,0.98117240081936,2.9844736e-07,5.95525391e-06,0.00015226801288105362,4.3922734e-07,0.00210591487107,1.2564327889716786e-08,0.01671359044307,9.636687478546142e-08,0.007159625370138709,1.2114000981362748e-08,6.8955727e-07,8.631156034351917e-08,0.00030451735018308205,0.2915155718793,0.0,7.0673005e-07,3.9857516702378903e-11,0.0
2.76e-05,3.905207199601179e-09,4.67961e-09,0.98117240081936,3.0410648e-07,6.07171356e-06,0.00015226681012841836,4.4215569e-07,0.00210589529265,1.2803009156754814e-08,0.01671345842378,9.82514044257952e-08,0.007159625370138709,1.2344069966135727e-08,7.0265661e-07,8.794818891805644e-08,0.00030451451912440013,0.2915155718793,0.0,7.2015226e-07,4.0106402814196825e-11,0.0
2.77e-05,3.931342649031699e-09,4.70888e-09,0.98117240081936,3.0987212e-07,6.19038376e-06,0.00015226558480186598,4.451148e-07,0.00210587534438,1.3046184963833808e-08,0.01671332392668,1.0017170479870836e-07,0.007159625370138709,1.2578474060174538e-08,7.1600262e-07,8.961562328497131e-08,0.00030451163458504633,0.2915155718793,0.0,7.3382738e-07,4.035726013144582e-11,0.0
2.7799999999999998e-05,3.957754457980007e-09,4.7384e-09,0.98117240081936,3.1574629e-07,6.31130612e-06,0.00015226433647703267,4.481052e-07,0.00210585501932,1.3293939855753668e-08,0.01671318690519,1.0212844922992651e-07,0.007159625370138709,1.2817295025652278e-08,7.2959994e-07,9.131444474019573e-08,0.0003045086955614901,0.2915155718793,0.0,7.4776018e-07,4.061026006329379e-11,0.0
2.7899999999999997e-05,3.984447130867774e-09,4.76817e-09,0.98117240081936,3.2173102e-07,6.43452303e-06,0.00015226306472162842,4.511274e-07,0.00210583431037,1.3546359834983253e-08,0.01671304731186,1.041223236669984e-07,0.007159625370138709,1.3060615824606218e-08,7.4345329e-07,9.30452403637009e-08,0.00030450570102706447,0.2915155718793,0.0,7.619555e-07,4.086540260974074e-11,0.0
2.8e-05,4.011425260438662e-09,4.79819e-09,0.98117240081936,3.278284e-07,6.56007767e-06,0.00015226176909534608,4.5418192e-07,0.00210581321031,1.380353272607762e-08,0.01671290509836,1.0615402684111437e-07,0.007159625370138709,1.3308521475983648e-08,7.5756749e-07,9.480861458757531e-08,0.00030450264993775016,0.2915155718793,0.0,7.764183e-07,4.1122687770786685e-11,0.0
2.81e-05,4.038693616080325e-09,4.82846e-09,0.98117240081936,3.3404054e-07,6.68801406e-06,0.0001522604491495881,4.572693e-07,0.00210579171179,1.4065547811260803e-08,0.01671276021545,1.0822427107619754e-07,0.007159625370138709,1.3561098027186859e-08,7.7194744e-07,9.660517762794661e-08,0.0003044995412307301,0.2915155718793,0.0,7.911536e-07,4.1382115546431606e-11,0.0
2.8199999999999998e-05,4.066256878858418e-09,4.85899e-09,0.98117240081936,3.4036959e-07,6.81837701e-06,0.0001522591044274663,4.6039007e-07,0.00210576980731,1.4332496377051652e-08,0.01671261261298,1.1033378147981247e-07,0.007159625370138709,1.3818433582528168e-08,7.8659815e-07,9.843555126902072e-08,0.00030449637382149705,0.2915155718793,0.0,8.0616654e-07,4.1643771641259475e-11,0.0
2.83e-05,4.0941199948045815e-09,4.88979e-09,0.98117240081936,3.4681776e-07,6.95121219e-06,0.0001522577344632555,4.6354479e-07,0.00210574748924,1.4604470985429362e-08,0.01671246223983,1.1248329707589294e-07,0.007159625370138709,1.4080617617593223e-08,8.015247e-07,1.0030037464712085e-07,0.0003044931466067454,0.2915155718793,0.0,8.2146234e-07,4.1907741759854245e-11,0.0
2.84e-05,4.122287644984472e-09,4.92086e-09,0.98117240081936,3.5338728e-07,7.08656613e-06,0.00015225633878293993,4.6673399e-07,0.0021057247498,1.4881566020459333e-08,0.01671230904397,1.1467357080474204e-07,0.007159625370138709,1.4347741664877695e-08,8.1673227e-07,1.0220029268260944e-07,0.0003044898584614796,0.2915155718793,0.0,8.3704634e-07,4.2174025902215916e-11,0.0
2.8499999999999998e-05,4.150764952073715e-09,4.9522e-09,0.98117240081936,3.6008043e-07,7.22448623e-06,0.00015225491690312013,4.6995825e-07,0.00210570158107,1.5163877870501788e-08,0.01671215297234,1.1690536968485028e-07,0.007159625370138709,1.4619898628150594e-08,8.3222615e-07,1.0413596475594667e-07,0.00030448650824045994,0.2915155718793,0.0,8.5292396e-07,4.2442624068344486e-11,0.0
2.8599999999999997e-05,4.179556862103948e-09,4.98382e-09,0.98117240081936,3.6689954e-07,7.36502078e-06,0.00015225346833183285,4.7321813e-07,0.00210567797498,1.5451504746003158e-08,0.01671199397094,1.1917947513653222e-07,0.007159625370138709,1.4897183125272616e-08,8.4801173e-07,1.0610806470769057e-07,0.0003044830947767565,0.2915155718793,0.0,8.6910072e-07,4.2713621962823916e-11,0.0
2.87e-05,4.208668321106811e-09,5.01572e-09,0.98117240081936,3.7384696e-07,7.50821898e-06,0.00015225199256754885,4.7651419e-07,0.0021056539233,1.574454649728746e-08,0.01671183198472,1.2149668330556283e-07,0.007159625370138709,1.5179692002423628e-08,8.6409449e-07,1.0811727216243828e-07,0.00030447961688030316,0.2915155718793,0.0,8.8558227e-07,4.2987019585654216e-11,0.0
2.88e-05,4.2381047167239094e-09,5.04791e-09,0.98117240081936,3.8092512e-07,7.65413095e-06,0.00015225048909944623,4.7984704e-07,0.00210562941765,1.604310497897353e-08,0.01671166695761,1.2385780522499583e-07,0.007159625370138709,1.5467523305647683e-08,8.8048002e-07,1.1016428988094342e-07,0.00030447607333934385,0.2915155718793,0.0,9.0237433e-07,4.3262902641419334e-11,0.0
2.8899999999999998e-05,4.267870994986879e-09,5.08039e-09,0.98117240081936,3.8813647e-07,7.80280776e-06,0.00015224895740731942,4.8321724e-07,0.00210560444951,1.6347283685557787e-08,0.01671149883251,1.2626366730061835e-07,0.007159625370138709,1.576077748071718e-08,8.97174e-07,1.1224982640799877e-07,0.00030447246292187815,0.2915155718793,0.0,9.1948276e-07,4.354127113011927e-11,0.0
2.9e-05,4.29797254353733e-09,5.11317e-09,0.98117240081936,3.9548351e-07,7.95430142e-06,0.00015224739696094133,4.866254e-07,0.00210557901017,1.6657188480248734e-08,0.01671132755122,1.2871511114913283e-07,0.007159625370138709,1.6059556516087037e-08,9.1418224e-07,1.143746047484949e-07,0.00030446878436843155,0.2915155718793,0.0,9.3691351e-07,4.382221075633798e-11,0.0
2.91e-05,4.328414661694871e-09,5.14625e-09,0.98117240081936,4.0296878e-07,8.10866495e-06,0.00015224580722042778,4.9007212e-07,0.00210555309077,1.6972926866132427e-08,0.01671115305448,1.3121299473088456e-07,0.007159625370138709,1.6363964457122174e-08,9.3151064e-07,1.1653935947540062e-07,0.0003044650363978394,0.2915155718793,0.0,9.5467265e-07,4.410572152007548e-11,0.0
2.9199999999999998e-05,4.3592026487791174e-09,5.17964e-09,0.98117240081936,4.1059489e-07,8.26595232e-06,0.000152244187635691,4.93558e-07,0.0021055266823,1.72946085327984e-08,0.01671097528191,1.3375819137895235e-07,0.007159625370138709,1.667410740609753e-08,9.4916522e-07,1.1874484540582169e-07,0.0003044612177072469,0.2915155718793,0.0,9.7276637e-07,4.439188912591572e-11,0.0
2.9299999999999997e-05,4.39034206907566e-09,5.21334e-09,0.98117240081936,4.1836448e-07,8.42621855e-06,0.00015224253764625718,4.9708367e-07,0.00210549977555,1.7622345174130983e-08,0.01671079417199,1.3635159141733088e-07,0.007159625370138709,1.6990093007970565e-08,9.6715211e-07,1.209918260329226e-07,0.00030445732696487895,0.2915155718793,0.0,9.9120095e-07,4.46807135738587e-11,0.0
2.94e-05,4.421838398548099e-09,5.24735e-09,0.98117240081936,4.2628024e-07,8.58951968e-06,0.00015224085668117575,5.0064975e-07,0.00210547236118,1.7956250670517984e-08,0.01671060966205,1.3899410167547611e-07,0.007159625370138709,1.731203165024542e-08,9.8547756e-07,1.2328107930996554e-07,0.00030445336282016263,0.2915155718793,0.0,1.00998283e-06,4.4972194863904415e-11,0.0
2.95e-05,4.453697201482029e-09,5.28169e-09,0.98117240081936,4.3434492e-07,8.7559128e-06,0.00015223914415911,5.0425687e-07,0.00210544442962,1.8296440906641996e-08,0.01671042168828,1.416866459737598e-07,0.007159625370138709,1.7640035091699564e-08,1.00414793e-06,1.2561340054233018e-07,0.0003044493238892663,0.2915155718793,0.0,1.02911853e-06,4.526650440522079e-11,0.0
2.9599999999999998e-05,4.485924130485034e-09,5.31636e-09,0.98117240081936,4.4256131e-07,8.92545608e-06,0.00015223739948751753,5.0790567e-07,0.00210541597117,1.8643034135897712e-08,0.01671023018564,1.4443016560892451e-07,0.007159625370138709,1.7974217662248017e-08,1.02316971e-06,1.2798959660347438e-07,0.0003044452087695607,0.2915155718793,0.0,1.04861472e-06,4.556364219780782e-11,0.0
2.97e-05,4.518524838164702e-09,5.35135e-09,0.98117240081936,4.5093227e-07,9.09820877e-06,0.00015223562206283228,5.1159679e-07,0.00210538697591,1.8996150433766017e-08,0.01671003508788,1.4722561935408343e-07,0.007159625370138709,1.8314695577306615e-08,1.04254949e-06,1.3041049461099298e-07,0.00030444101602660395,0.2915155718793,0.0,1.06847818e-06,4.5863522537081555e-11,0.0
2.98e-05,4.551505065450612e-09,5.38669e-09,0.98117240081936,4.594607e-07,9.27423124e-06,0.00015223381127037346,5.1533088e-07,0.00210535743377,1.9355912426648487e-08,0.01670983632753,1.5007398410599333e-07,0.007159625370138709,1.8661587452019565e-08,1.062294e-06,1.3287693325055902e-07,0.00030443674420426435,0.2915155718793,0.0,1.08871583e-06,4.616640253679386e-11,0.0
2.99e-05,4.584870729916334e-09,5.42237e-09,0.98117240081936,4.6814954e-07,9.45358499e-06,0.00015223196648379893,5.1910861e-07,0.00210532733447,1.9722445109658747e-08,0.01670963383584,1.5297625504687296e-07,0.007159625370138709,1.9015013958441076e-08,1.0824101e-06,1.3538976277592382e-07,0.0003044323918160438,0.2915155718793,0.0,1.10933471e-06,4.6472196492360793e-11,0.0
2.9999999999999997e-05,4.618627660813438e-09,5.4584e-09,0.98117240081936,4.7700183e-07,9.63633268e-06,0.00015223008706528743,5.2293064e-07,0.00210529666753,2.009587566441389e-08,0.0167094275428,1.5593344612985775e-07,0.007159625370138709,1.937509799694455e-08,1.10290477e-06,1.3794986236103436e-07,0.000304427957346524,0.2915155718793,0.0,1.13034199e-06,4.678099010836629e-11,0.0
3.01e-05,4.6527817757154946e-09,5.49478e-09,0.98117240081936,4.8602061e-07,9.82253814e-06,0.00015222817236471866,5.2679764e-07,0.0021052654223,2.047633382345168e-08,0.01670921737705,1.5894659024081795e-07,0.007159625370138709,1.974196521045007e-08,1.12378513e-06,1.4055811117983755e-07,0.00030442343925570457,0.2915155718793,0.0,1.151745e-06,4.709278338481037e-11,0.0
3.02e-05,4.687339168840056e-09,5.53152e-09,0.98117240081936,4.9520902e-07,1.001226639e-05,0.0001522262217201286,5.307103e-07,0.00210523358791,2.086395132360472e-08,0.01670900326593,1.6201673952199524e-07,0.007159625370138709,2.011574278456023e-08,1.14505841e-06,1.432154173264759e-07,0.0003044188359717729,0.2915155718793,0.0,1.17355116e-06,4.740766202627699e-11,0.0
3.0299999999999998e-05,4.7223057577606895e-09,5.56863e-09,0.98117240081936,5.0457024e-07,1.020558368e-05,0.0001522242344571632,5.3466929e-07,0.00210520115328,2.125886299925215e-08,0.01670878513542,1.6514496601927563e-07,0.007159625370138709,2.049656116165182e-08,1.16673201e-06,1.459227004631703e-07,0.00030441414589255013,0.2915155718793,0.0,1.19576808e-06,4.772571173735009e-11,0.0
3.04e-05,4.75768790166093e-09,5.60611e-09,0.98117240081936,5.1410751e-07,1.040255751e-05,0.00015222220988880486,5.3867533e-07,0.00210516810715,2.166120550685931e-08,0.01670856291011,1.683323620058261e-07,0.007159625370138709,2.088455284101164e-08,1.18881343e-06,1.4868089760425888e-07,0.00030440936738982923,0.2915155718793,0.0,1.21840349e-06,4.80469325180297e-11,0.0
3.05e-05,4.7934916064363385e-09,5.64397e-09,0.98117240081936,5.2382414e-07,1.060325663e-05,0.00015222014731519021,5.427291e-07,0.00210513443802,2.2071118782646728e-08,0.01670833651318,1.715800399820943e-07,0.007159625370138709,2.127985255024567e-08,1.21131035e-06,1.5149096600821675e-07,0.0003044044988006989,0.2915155718793,0.0,1.24146525e-06,4.8371410072899766e-11,0.0
